Date,USD_Price,USD_Open,USD_High,USD_Low,USD_Vol.,USD_Change %
08/16/19,10.0475,10.3375,10.0475,10.3025,10.201766,87200
08/15/19,9.9425,9.9425,9.625,9.7875,9.691802,92400
08/14/19,10.225,10.225,9.7275,9.855,9.758642,213200
08/13/19,9.8875,10.6,9.7775,10.4575,10.355251,172400
08/12/19,9.9625,10.055,9.8075,9.89,9.7933,107200
08/09/19,10.3125,10.3475,9.98,10.1025,10.003722,178400
08/08/19,10.1525,10.47,9.9275,10.4675,10.365152,261200
08/07/19,9.66,10.02,9.58,9.9825,9.884896,757200
08/06/19,10.005,10.0925,9.695,9.855,9.758642,339200
08/05/19,10.2725,10.2725,9.51,9.7275,9.632388,460400
08/02/19,10.9025,10.9025,10.44,10.6,10.496358,738000
08/01/19,11.2975,11.8425,10.775,10.925,10.818182,220000
07/31/19,12.065,12.065,11.22,11.375,11.263781,154800
07/30/19,12,12.2025,11.9375,12.115,11.996545,34800
07/29/19,12.0825,12.255,11.95,12.2275,12.107944,36800
07/26/19,12.3025,12.35,12.11,12.14,12.021301,219200
07/25/19,12.3225,12.3625,12.0975,12.14,12.021301,228400
07/24/19,12.005,12.6,11.9975,12.555,12.432243,343600
07/23/19,11.765,11.86,11.6425,11.86,11.744039,94800
07/22/19,11.23,11.63,11.23,11.5925,11.479153,127600
07/19/19,11.25,11.37,11.1475,11.1475,11.038505,73200
07/18/19,10.9025,11.2,10.8825,11.1475,11.038505,42800
07/17/19,11.0175,11.0175,10.9275,10.9275,10.820656,11600
07/16/19,11.035,11.035,10.81,10.8775,10.771144,28800
07/15/19,11.035,11.205,11.035,11.11,11.001371,120800
07/12/19,10.625,10.98,10.625,10.98,10.872643,92800
07/11/19,10.52,10.6075,10.4375,10.54,10.436944,111600
07/10/19,10.48,10.7,10.4025,10.4275,10.325544,208400
07/09/19,10.065,10.3125,10.065,10.3,10.199291,68400
07/08/19,10.15,10.23,10.1,10.175,10.075514,102400
07/05/19,10.25,10.3625,10.1375,10.3225,10.22157,73200
07/03/19,10.5275,10.5275,10.3225,10.4775,10.375055,78400
07/02/19,10.765,10.765,10.4575,10.55,10.446847,90000
07/01/19,11.205,11.3425,10.66,10.765,10.659745,838400
06/28/19,10.45,10.5,10.305,10.33,10.228998,136000
06/27/19,10.2075,10.405,10.2075,10.29,10.189388,81200
06/26/19,9.87,10.18,9.87,10.0775,9.978969,176800
06/25/19,9.7475,9.8225,9.455,9.455,9.362555,53200
06/24/19,9.735,9.8075,9.6825,9.7425,9.615802,77600
06/21/19,9.715,9.8725,9.6625,9.705,9.578791,129200
06/20/19,10.025,10.0625,9.7075,9.7925,9.665152,73600
06/19/19,9.7625,9.785,9.57,9.6575,9.53191,62800
06/18/19,9.1325,9.8275,9.1325,9.6625,9.536843,138400
06/17/19,8.9425,9.0775,8.915,8.925,8.808935,59200
06/14/19,9,9.07,8.8025,8.9925,8.875556,129200
06/13/19,9.475,9.54,9.345,9.4325,9.309834,55200
06/12/19,9.4875,9.5225,9.325,9.325,9.203732,50400
06/11/19,9.9725,10.0375,9.6525,9.775,9.647881,84400
06/10/19,9.495,9.9025,9.495,9.7025,9.576324,154400
06/07/19,9.075,9.2825,9.075,9.25,9.129707,116000
06/06/19,8.8625,9.08,8.775,9.0175,8.900229,87600
06/05/19,9.0775,9.0775,8.6175,8.79,8.675689,73200
06/04/19,8.4275,8.8925,8.3475,8.8925,8.776855,185200
06/03/19,8.3475,8.5,8.09,8.1775,8.071155,100800
05/31/19,8.23,8.4525,8.2,8.205,8.098299,56000
05/30/19,8.3825,8.575,8.3725,8.4575,8.347514,99600
05/29/19,8.125,8.415,8.1125,8.3475,8.238944,166000
05/28/19,8.54,8.54,8.2225,8.265,8.157517,162000
05/24/19,8.72,8.765,8.4775,8.4775,8.367253,55600
05/23/19,8.545,8.6225,8.3025,8.6025,8.490627,114000
05/22/19,8.9375,8.9825,8.8175,8.8525,8.737377,159600
05/21/19,9.26,9.3125,9.1075,9.2225,9.102563,139200
05/20/19,9.155,9.165,8.775,8.865,8.749713,288000
05/17/19,9.72,10.0325,9.545,9.5975,9.472688,126400
05/16/19,10.0725,10.165,9.91,9.975,9.845279,118400
05/15/19,9.9575,10.385,9.9575,10.2825,10.148782,143600
05/14/19,9.945,10.25,9.88,10.1375,10.005666,158400
05/13/19,10.0025,10.1,9.655,9.7275,9.600998,805200
05/10/19,10.4775,10.765,10.1675,10.6375,10.499163,138000
05/09/19,10.7125,10.78,10.27,10.6525,10.513968,257200
05/08/19,11.15,11.4125,11.0375,11.0425,10.898896,180400
05/07/19,11.5825,11.6,11.0825,11.3225,11.175254,317600
05/06/19,11.51,11.885,11.3475,11.85,11.695895,167200
05/03/19,12.1325,12.2075,11.9525,12.1975,12.038875,144800
05/02/19,11.7825,12.2175,11.7825,11.9525,11.797064,60800
05/01/19,12.1975,12.2825,11.81,11.81,11.656416,202800
04/30/19,11.8475,12.02,11.7925,11.9625,11.806931,45200
04/29/19,11.9475,11.98,11.805,11.845,11.690962,122400
04/26/19,11.8875,11.97,11.5275,11.97,11.814334,443200
04/25/19,13.03,13.03,12.3975,12.5975,12.433673,156400
04/24/19,12.8725,13.325,12.8725,13.0775,12.907434,128000
04/23/19,12.7325,12.97,12.7325,12.9075,12.739643,75200
04/22/19,12.52,12.7175,12.465,12.685,12.520037,97200
04/18/19,12.725,12.725,12.5375,12.6425,12.478088,99200
04/17/19,12.7,12.895,12.525,12.67,12.505231,278000
04/16/19,11.745,12.25,11.745,12.25,12.090693,186400
04/15/19,11.78,11.81,11.4675,11.61,11.459017,98800
04/12/19,11.7025,11.7775,11.62,11.7775,11.624337,123600
04/11/19,11.4875,11.625,11.4275,11.495,11.345512,43600
04/10/19,11.2875,11.515,11.2875,11.4925,11.343045,64000
04/09/19,11.2675,11.33,11.175,11.28,11.133307,58800
04/08/19,11.3975,11.5375,11.3575,11.5175,11.367719,91600
04/05/19,11.4475,11.47,11.3075,11.47,11.320838,134800
04/04/19,11.265,11.46,11.25,11.36,11.212268,154000
04/03/19,11.14,11.5175,11.14,11.335,11.187594,233200
04/02/19,10.9275,10.9375,10.785,10.8875,10.745912,73200
04/01/19,10.7175,10.875,10.665,10.8675,10.726172,161600
03/29/19,10.36,10.4625,10.345,10.4275,10.291894,143200
03/28/19,10.2275,10.365,10.0225,10.1475,10.015536,64800
03/27/19,10.4025,10.5,10.0325,10.16,10.027873,66400
03/26/19,10.4825,10.5525,10.3025,10.4225,10.28696,91600
03/25/19,10.3175,10.4575,10.03,10.1775,10.045146,126000
03/22/19,10.995,11.0325,10.43,10.44,10.30423,158000
03/21/19,10.405,11.15,10.405,11.0325,10.889028,148000
03/20/19,10.585,10.625,10.305,10.39,10.254881,117600
03/19/19,10.4975,10.675,10.4975,10.6225,10.461164,119600
03/18/19,10.485,10.54,10.2975,10.365,10.207573,88000
03/15/19,10.075,10.53,10.075,10.405,10.246968,147600
03/14/19,9.935,10.0225,9.8175,9.8175,9.668391,53600
03/13/19,9.9475,10.1125,9.9075,9.97,9.818574,120000
03/12/19,9.7925,9.9075,9.6325,9.805,9.65608,113600
03/11/19,9.4025,9.8175,9.4025,9.7375,9.589604,134800
03/08/19,9.0425,9.3125,8.9675,9.3025,9.161213,156400
03/07/19,9.4325,9.445,9.23,9.3,9.158751,346400
03/06/19,9.8175,9.8175,9.53,9.535,9.390181,133600
03/05/19,9.89,9.9725,9.795,9.855,9.705321,69200
03/04/19,10.025,10.07,9.685,9.9375,9.786568,139200
03/01/19,9.915,9.9975,9.705,9.87,9.720093,579200
02/28/19,9.5975,9.75,9.58,9.715,9.567448,50400
02/27/19,9.7525,9.7975,9.5425,9.72,9.57237,152000
02/26/19,9.9275,9.99,9.8875,9.895,9.744715,52800
02/25/19,10.135,10.21,9.975,9.9825,9.830886,176000
02/22/19,9.765,9.8825,9.765,9.8475,9.697935,176800
02/21/19,9.705,9.7525,9.5525,9.5975,9.451732,76000
02/20/19,9.6975,9.845,9.6975,9.7425,9.594529,84000
02/19/19,9.5575,9.7375,9.5575,9.615,9.468966,89600
02/15/19,9.7425,9.7425,9.5925,9.665,9.518206,82000
02/14/19,9.465,9.64,9.465,9.5425,9.397568,72800
02/13/19,9.3625,9.585,9.3625,9.4625,9.31878,60000
02/12/19,9.18,9.3725,9.18,9.3425,9.200604,160800
02/11/19,8.9775,9,8.895,8.955,8.818991,52800
02/08/19,8.6625,8.91,8.58,8.8825,8.747591,75600
02/07/19,9.0975,9.1675,8.7825,8.9025,8.767287,184000
02/06/19,9.0675,9.4475,9.0675,9.315,9.173521,170400
02/05/19,8.8275,8.9575,8.8125,8.905,8.76975,53200
02/04/19,8.685,8.7975,8.5525,8.795,8.66142,194800
02/01/19,8.45,8.7075,8.45,8.6625,8.530932,78800
01/31/19,8.4325,8.4825,8.25,8.4325,8.304425,60800
01/30/19,8.28,8.515,8.1275,8.45,8.32166,114800
01/29/19,8.3225,8.3225,8.04,8.0525,7.930198,58000
01/28/19,8.0375,8.395,7.9675,8.265,8.139471,153200
01/25/19,8.48,8.7275,8.255,8.6625,8.530932,119600
01/24/19,8.07,8.595,8.07,8.55,8.420141,160400
01/23/19,7.955,8.005,7.6875,7.755,7.637217,40800
01/22/19,8.205,8.205,7.755,7.885,7.765242,123200
01/18/19,8.1625,8.4025,8.0775,8.3325,8.205945,104800
01/17/19,7.7525,8.0025,7.7475,7.99,7.868647,36000
01/16/19,7.94,8.0625,7.8325,7.835,7.716001,46000
01/15/19,7.98,8.125,7.9475,7.965,7.844027,92800
01/14/19,7.945,7.995,7.8325,7.905,7.784938,73200
01/11/19,7.8625,8.2175,7.8625,8.1225,7.999135,60800
01/10/19,7.6575,7.985,7.655,7.96,7.839103,55600
01/09/19,7.65,7.8575,7.65,7.7825,7.664298,66800
01/08/19,7.69,7.69,7.2525,7.45,7.336848,305600
01/07/19,7.305,7.6525,7.2675,7.525,7.41071,175200
01/04/19,6.92,7.325,6.875,7.2675,7.15712,216800
01/03/19,7.1925,7.2275,6.6625,6.665,6.563771,322000
01/02/19,7.1375,7.6525,7.0675,7.5525,7.437792,245600
12/31/18,7.5725,7.575,7.3175,7.4025,7.29007,192400
12/28/18,7.395,7.625,7.25,7.375,7.262988,207600
12/27/18,6.9025,7.255,6.7675,7.255,7.14481,291200
12/26/18,6.545,7.1375,6.405,7.1375,7.029095,196800
12/24/18,6.7825,6.81,6.43,6.4325,6.30452,123600
12/21/18,7.1325,7.3125,6.805,6.8375,6.701462,313200
12/20/18,7.2325,7.39,6.925,7.0625,6.921985,226000
12/19/18,7.7925,7.845,7.12,7.195,7.051849,299600
12/18/18,7.81,8.08,7.81,7.88,7.72322,109600
12/17/18,7.82,8.085,7.5675,7.665,7.512496,116400
12/14/18,7.9475,8.18,7.8725,7.8725,7.715869,66800
12/13/18,8.2375,8.2825,8.0225,8.0975,7.936392,75200
12/12/18,8.175,8.3375,7.9875,8.095,7.933942,151600
12/11/18,8.16,8.2125,7.8,7.885,7.728121,170800
12/10/18,7.65,7.875,7.6025,7.83,7.674215,125600
12/07/18,8.215,8.215,7.48,7.545,7.394885,152000
12/06/18,7.695,8.155,7.695,8.155,7.992748,174800
12/04/18,9.045,9.045,8.1575,8.17,8.007452,60800
12/03/18,9.2725,9.2725,8.9225,9.1,8.918948,174400
11/30/18,8.265,8.655,8.265,8.655,8.4828,56000
11/29/18,8.4775,8.4775,8.33,8.33,8.164267,63200
11/28/18,8.315,8.4825,8.025,8.4825,8.313733,82000
11/27/18,7.9625,8.2625,7.925,8.1475,7.985398,60400
11/26/18,7.9825,8.08,7.8275,8.08,7.919241,70800
11/23/18,7.6825,7.885,7.6825,7.7575,7.603157,32000
11/21/18,8.045,8.045,7.8025,7.8025,7.647262,85600
11/20/18,7.38,8.01,7.3275,7.825,7.669314,198800
11/19/18,8.4175,8.4175,7.785,7.795,7.639911,260800
11/16/18,8.035,8.52,8.005,8.47,8.301482,283200
11/15/18,8.295,8.89,8.295,8.8125,8.637168,158800
11/14/18,8.4875,8.55,8.1775,8.285,8.120159,122400
11/13/18,8.34,8.605,8.225,8.2875,8.122613,184800
11/12/18,8.435,8.435,7.9875,8.0275,7.867785,200800
11/09/18,9,9,8.77,8.88,8.703323,169600
11/08/18,9.105,9.3,9.0625,9.165,8.982656,149600
11/07/18,9.2725,9.3275,9.1125,9.285,9.100267,92400
11/06/18,8.9775,9.095,8.9225,9.025,8.845439,61600
11/05/18,8.9475,8.9475,8.5925,8.9075,8.730277,75600
11/02/18,9.3675,9.3675,8.7925,8.95,8.771931,110400
11/01/18,8.775,9.33,8.6575,9.2925,9.107615,152400
10/31/18,8.75,8.765,8.4775,8.6,8.428897,178400
10/30/18,7.745,8.46,7.745,8.46,8.29168,241600
10/29/18,8.215,8.3325,7.45,7.725,7.571304,146000
10/26/18,7.7775,8.23,7.7125,7.97,7.81143,153200
10/25/18,7.88,8.2775,7.8,8.1725,8.0099,281600
10/24/18,8.7025,8.7025,7.75,7.77,7.615408,199600
10/23/18,8.5825,9.0425,8.4475,8.935,8.757231,119600
10/22/18,9.05,9.2025,8.92,9.1075,8.926297,54800
10/19/18,9.4075,9.445,8.9175,8.9975,8.818487,111600
10/18/18,9.66,9.66,9.26,9.2775,9.092915,42000
10/17/18,9.97,9.97,9.63,9.7325,9.538863,154400
10/16/18,9.43,9.83,9.43,9.83,9.634422,99200
10/15/18,9.37,9.4375,9.1975,9.2225,9.039008,48400
10/12/18,9.6125,9.6125,9.1625,9.445,9.257081,81600
10/11/18,9.31,9.65,8.95,9.095,8.914048,362400
10/10/18,10.0775,10.0775,9.37,9.3875,9.200727,255200
10/09/18,10.4275,10.435,10.2575,10.32,10.114673,84400
10/08/18,10.49,10.63,10.1875,10.365,10.158778,96800
10/05/18,11,11,10.4075,10.5625,10.352349,60400
10/04/18,11.3825,11.3825,10.93,11.1025,10.881604,94800
10/03/18,11.59,11.6775,11.4175,11.4925,11.263846,60400
10/02/18,11.4625,11.75,11.4,11.45,11.222193,92800
10/01/18,11.365,11.46,11.2775,11.3075,11.082526,75600
09/28/18,10.885,11.275,10.885,11.2375,11.013919,50800
09/27/18,10.8925,10.98,10.8925,10.9075,10.690486,11200
09/26/18,10.9875,11.055,10.8175,10.8175,10.602277,46800
09/25/18,11.1675,11.1675,10.9675,11.0275,10.793397,47200
09/24/18,11.16,11.34,11.0625,11.3225,11.082132,30000
09/21/18,11.41,11.41,11.1825,11.2475,11.008727,102000
09/20/18,11.25,11.415,11.25,11.3475,11.106603,54400
09/19/18,11.055,11.15,11.0325,11.1125,10.876593,48800
09/18/18,11.0425,11.21,11,11.0625,10.827654,35600
09/17/18,11.0575,11.105,10.815,10.83,10.600086,83200
09/14/18,11.0575,11.1875,10.99,11.0975,10.861909,58400
09/13/18,10.81,11.125,10.81,10.9325,10.700413,82800
09/12/18,10.7275,10.7275,10.1875,10.615,10.389653,136400
09/11/18,11.17,11.17,10.865,10.87,10.639239,98000
09/10/18,11.14,11.2175,11.0325,11.2175,10.979363,42400
09/07/18,11.025,11.355,11.005,11.02,10.786057,78400
09/06/18,11.55,11.555,11.105,11.12,10.883933,114800
09/05/18,11.875,11.875,11.5025,11.645,11.397788,46000
09/04/18,11.645,11.85,11.5825,11.835,11.583754,82400
08/31/18,11.5925,11.77,11.5925,11.77,11.520133,78800
08/30/18,11.7,11.825,11.59,11.6275,11.380659,78800
08/29/18,11.6325,11.84,11.6325,11.795,11.544604,70800
08/28/18,11.7475,11.7975,11.555,11.7275,11.478537,65600
08/27/18,11.35,11.765,11.35,11.66,11.412468,82000
08/24/18,11.0775,11.32,11.0775,11.3175,11.077241,106800
08/23/18,10.945,11.15,10.945,11.0075,10.773822,66400
08/22/18,10.7925,11.01,10.735,10.995,10.761587,47600
08/21/18,10.5,10.95,10.5,10.91,10.678391,132000
08/20/18,10.4925,10.6025,10.23,10.465,10.242837,122000
08/17/18,10.5025,10.5875,10.275,10.5125,10.289328,197200
08/16/18,10.93,10.93,10.7,10.7575,10.529127,76400
08/15/18,10.96,10.99,10.6075,10.8025,10.573173,179200
08/14/18,11.155,11.22,11.09,11.11,10.874145,51600
08/13/18,11.1525,11.37,11.1175,11.13,10.893721,58400
08/10/18,11.205,11.2525,11.0475,11.14,10.903508,115200
08/09/18,11.8475,11.8475,11.655,11.655,11.407577,62000
08/08/18,11.7675,11.8975,11.7225,11.8525,11.600882,44800
08/07/18,11.57,11.7825,11.57,11.7725,11.522579,97600
08/06/18,11.3675,11.565,11.2875,11.565,11.319485,127600
08/03/18,11.4225,11.4625,11.345,11.4475,11.20448,54400
08/02/18,10.925,11.4125,10.875,11.385,11.143306,62400
08/01/18,11.1975,11.2775,11.1225,11.1225,10.886378,58000
07/31/18,11.115,11.34,11.115,11.1425,10.905954,150400
07/30/18,11.21,11.21,10.8725,10.975,10.742011,115200
07/27/18,11.5525,11.5525,11.11,11.2025,10.964682,63600
07/26/18,11.4425,11.75,11.4425,11.6825,11.434493,74000
07/25/18,11.2925,11.3875,10.9575,11.3875,11.145754,94000
07/24/18,11.5325,11.72,11.225,11.245,11.00628,81600
07/23/18,11.15,11.435,10.9775,11.4,11.15799,79600
07/20/18,11.44,11.45,11.355,11.365,11.123731,29600
07/19/18,11.4225,11.5275,11.31,11.475,11.231396,51200
07/18/18,11.47,11.5575,11.42,11.5375,11.29257,82400
07/17/18,10.9725,11.475,10.9475,11.47,11.226504,60000
07/16/18,11.2325,11.345,11.195,11.205,10.967128,40000
07/13/18,11.355,11.3975,11.2275,11.265,11.025853,113600
07/12/18,11.1225,11.405,11.03,11.375,11.133519,201200
07/11/18,11.425,11.5475,11.24,11.24,11.001384,98800
07/10/18,11.6,11.84,11.5875,11.7975,11.547049,119200
07/09/18,11.565,11.565,11.28,11.55,11.304805,101200
07/06/18,11.2,11.4425,11.035,11.4025,11.160435,123200
07/05/18,10.73,11.135,10.73,11.1275,10.891271,90800
07/03/18,11.0975,11.1125,10.5675,10.5675,10.343161,49600
07/02/18,10.565,10.985,10.4625,10.985,10.751798,121600
06/29/18,10.9575,11.015,10.825,10.8275,10.597642,101200
06/28/18,10.555,10.8125,10.5475,10.79,10.560937,86800
06/27/18,11.2325,11.2625,10.5925,10.5925,10.367632,87200
06/26/18,11.1675,11.25,11.1,11.1375,10.90106,78400
06/25/18,11.525,11.525,10.8325,11.115,10.879037,230800
06/22/18,12.2025,12.2025,11.875,11.875,11.622904,43600
06/21/18,12.6225,12.67,12.0725,12.0875,11.830893,163200
06/20/18,12.325,12.515,12.305,12.4225,12.158779,85600
06/19/18,12.125,12.3075,11.92,12.3075,12.037414,224400
06/18/18,12.63,12.63,12.2825,12.5,12.22569,357600
06/15/18,12.75,12.92,12.685,12.88,12.59735,84000
06/14/18,12.835,13.0725,12.81,12.935,12.651144,76800
06/13/18,12.89,13.0475,12.755,12.7575,12.477537,113600
06/12/18,12.795,12.825,12.615,12.805,12.523995,86400
06/11/18,12.7725,12.8575,12.63,12.7175,12.438416,83200
06/08/18,12.7825,12.85,12.6575,12.8175,12.536222,73200
06/07/18,13.305,13.305,12.8675,13.0475,12.761173,110800
06/06/18,13.13,13.2925,13.0175,13.2925,13.000798,116800
06/05/18,13.195,13.2,12.9925,13.125,12.836973,92800
06/04/18,12.9425,13.07,12.8475,13.0425,12.756283,164800
06/01/18,12.44,12.8725,12.44,12.8725,12.590016,180000
05/31/18,12.4625,12.55,12.2775,12.2925,12.022743,113600
05/30/18,12.5075,12.6925,12.46,12.5175,12.242804,79200
05/29/18,12.245,12.5475,12.205,12.355,12.083871,116400
05/25/18,12.1775,12.435,12.1775,12.42,12.147445,142000
05/24/18,12.2275,12.2375,11.95,12.1775,11.910265,185600
05/23/18,11.630833,12.12,11.630833,12.114167,11.848324,103200
05/22/18,11.9775,12.085833,11.81,11.8875,11.626631,114000
05/21/18,11.846667,12.0275,11.650833,11.78,11.521489,145200
05/18/18,11.731667,11.739167,11.499167,11.555833,11.302241,109200
05/17/18,12.0275,12.166667,11.778333,11.938333,11.676348,132000
05/16/18,11.818333,12.0275,11.799167,11.971667,11.708953,104400
05/15/18,11.923333,11.935,11.55,11.656667,11.400861,146400
05/14/18,12.106667,12.191667,12.045,12.045,11.780675,176400
05/11/18,11.839167,12.045,11.766667,11.806667,11.547572,84000
05/10/18,11.680833,12.0075,11.680833,12.0075,11.743997,279600
05/09/18,11.2225,11.573333,11.2225,11.573333,11.319358,214800
05/08/18,11.163333,11.216667,11.024167,11.216667,10.970521,175200
05/07/18,10.850833,11.168333,10.850833,11.1,10.856413,360000
05/04/18,10.149167,10.830833,10.149167,10.823333,10.585816,636000
05/03/18,9.9875,10.383333,9.910833,10.308333,10.082119,126000
05/02/18,10.475833,10.475833,10.186667,10.226667,10.002243,105600
05/01/18,10.01,10.405833,10.01,10.400833,10.172588,510000
04/30/18,10.3025,10.418333,9.95,10.050833,9.830268,116400
04/27/18,10.744167,10.744167,10.210833,10.319167,10.092712,166800
04/26/18,10.261667,10.420833,10.186667,10.4075,10.179109,108000
04/25/18,9.9725,10.1025,9.631667,9.87,9.653405,116400
04/24/18,10.220833,10.524167,9.8175,9.951667,9.733277,241200
04/23/18,10.579167,10.579167,10.060833,10.085833,9.864501,87600
04/20/18,10.593333,10.671667,10.315833,10.41,10.181554,176400
04/19/18,11.131667,11.131667,10.569167,10.6575,10.423622,237600
04/18/18,11.609167,11.696667,11.360833,11.588333,11.334029,104400
04/17/18,11.594167,11.748333,11.49,11.698333,11.441613,111600
04/16/18,11.189167,11.276667,11.174167,11.235,10.988449,60000
04/13/18,11.583333,11.583333,11.124167,11.191667,10.946066,93600
04/12/18,11.006667,11.413333,11.006667,11.331667,11.082993,380400
04/11/18,10.75,10.969167,10.75,10.834167,10.596414,75600
04/10/18,10.733333,10.973333,10.5525,10.863333,10.624938,208800
04/09/18,10.245833,10.731667,10.163333,10.18,9.956603,136800
04/06/18,10.374167,10.521667,9.92,10.075,9.853904,194400
04/05/18,10.99,11.023333,10.668333,10.668333,10.434217,80400
04/04/18,10.0225,10.9425,10,10.89,10.651021,152400
04/03/18,10.4675,10.69,10.291667,10.615,10.382055,170400
04/02/18,11.055833,11.055833,9.989167,10.2625,10.037292,902400
03/29/18,10.773333,11.316667,10.675,11.203333,10.957477,207600
03/28/18,10.976667,11.1275,10.521667,10.616667,10.383685,240000
03/27/18,12.2675,12.2675,10.9125,11.099167,10.855596,238800
03/26/18,11.491667,12.041667,11.296667,12.038333,11.774155,235200
03/23/18,11.7825,11.790833,11.011667,11.011667,10.770018,218400
03/22/18,12.0775,12.3075,11.823333,11.823333,11.56387,122400
03/21/18,12.32,12.619167,12.32,12.455833,12.182491,104400
03/20/18,12.316667,12.465,12.27,12.431667,12.144836,116400
03/19/18,12.520833,12.520833,11.84,12.1625,11.881881,290400
03/16/18,12.706667,12.805833,12.694167,12.751667,12.457455,85200
03/15/18,12.719167,12.901667,12.6025,12.681667,12.389071,94800
03/14/18,12.909167,12.909167,12.5,12.69,12.39721,122400
03/13/18,13.243333,13.526667,12.628333,12.754167,12.459896,278400
03/12/18,13.055833,13.1625,12.875,13.06,12.758673,258000
03/09/18,12.468333,12.801667,12.445,12.791667,12.49653,224400
03/08/18,12.405,12.4725,12.2075,12.250833,11.968174,82800
03/07/18,11.971667,12.325833,11.939167,12.300833,12.017022,253200
03/06/18,12.044167,12.298333,12.018333,12.253333,11.970616,199200
03/05/18,11.526667,11.915,11.441667,11.868333,11.594501,170400
03/02/18,10.945,11.714167,10.916667,11.696667,11.426794,157200
03/01/18,11.734167,11.750833,11.010833,11.2425,10.983107,400800
02/28/18,12.183333,12.183333,11.749167,11.749167,11.478084,85200
02/27/18,12,12.351667,11.974167,12.051667,11.773603,219600
02/26/18,11.583333,11.994167,11.583333,11.994167,11.717431,180000
02/23/18,11.2425,11.468333,11.195,11.468333,11.203731,242400
02/22/18,11.281667,11.281667,10.89,10.963333,10.710381,105600
02/21/18,11.451667,11.451667,11.046667,11.046667,10.791793,69600
02/20/18,11.098333,11.464167,11.098333,11.151667,10.894368,220800
02/16/18,11,11.2175,10.925,10.925,10.672933,237600
02/15/18,10.916667,11.015,10.510833,11.015,10.760858,211200
02/14/18,10.163333,10.770833,10.163333,10.753333,10.505227,216000
02/13/18,10.248333,10.324167,10.094167,10.263333,10.026534,144000
02/12/18,10.200833,10.365,10.058333,10.240833,10.00455,255600
02/09/18,9.7275,9.98,9.0925,9.89,9.661814,375600
02/08/18,10.298333,10.298333,9.299167,9.299167,9.084612,420000
02/07/18,10.408333,10.690833,10.314167,10.325,10.086778,240000
02/06/18,9.42,10.498333,9.359167,10.496667,10.254483,558000
02/05/18,10.5,10.961667,9.719167,9.719167,9.494922,855600
02/02/18,11.289167,11.289167,10.7775,10.790833,10.541862,565200
02/01/18,11.535833,11.7625,11.374167,11.388333,11.125575,241200
01/31/18,11.745,11.82,11.569167,11.655,11.38609,176400
01/30/18,11.735833,11.788333,11.5,11.529167,11.26316,247200
01/29/18,11.956667,12.135,11.868333,12.085833,11.806982,234000
01/26/18,11.555833,12.085833,11.555833,12.081667,11.802911,333600
01/25/18,11.775,11.775,11.191667,11.191667,10.933447,289200
01/24/18,11.896667,11.896667,11.325833,11.523333,11.257459,421200
01/23/18,11.919167,12.068333,11.891667,12.065,11.786627,190800
01/22/18,11.653333,11.859167,11.629167,11.859167,11.585546,104400
01/19/18,11.7675,11.7675,11.529167,11.653333,11.384461,151200
01/18/18,11.585833,11.691667,11.495833,11.614167,11.346199,128400
01/17/18,11.108333,11.6,11.108333,11.583333,11.316077,180000
01/16/18,11.0075,11.208333,10.900833,10.993333,10.739691,145200
01/12/18,10.748333,10.996667,10.748333,10.900833,10.649323,96000
01/11/18,10.748333,10.8625,10.748333,10.859167,10.608618,67200
01/10/18,10.833333,10.853333,10.533333,10.71,10.462893,344400
01/09/18,11.314167,11.314167,10.9975,11.0075,10.753529,206400
01/08/18,11.140833,11.354167,11.073333,11.285,11.024625,337200
01/05/18,11.076667,11.1575,10.98,11.071667,10.816216,171600
01/04/18,11.053333,11.053333,10.7725,10.989167,10.73562,116400
01/03/18,10.706667,10.9575,10.690833,10.9575,10.704684,199200
01/02/18,10.383333,10.691667,10.253333,10.689167,10.442542,181200
12/29/17,10.346667,10.346667,10.199167,10.205833,9.97036,112800
12/28/17,10.395833,10.4075,10.351667,10.353333,10.114454,36000
12/27/17,10.3125,10.4275,10.3125,10.3425,10.103872,91200
12/26/17,10.328333,10.328333,10.1575,10.278333,10.041185,73200
12/22/17,10.388333,10.478333,10.3325,10.478333,10.220452,60000
12/21/17,10.804167,10.804167,10.4775,10.500833,10.242398,183600
12/20/17,10.799167,10.833333,10.575,10.7325,10.468365,112800
12/19/17,10.56,10.623333,10.4525,10.600833,10.339935,123600
12/18/17,10.303333,10.62,10.2825,10.619167,10.35782,210000
12/15/17,9.831667,10.165833,9.773333,10.098333,9.849804,258000
12/14/17,9.876667,9.883333,9.690833,9.761667,9.521425,290400
12/13/17,9.776667,9.8475,9.741667,9.741667,9.501914,70800
12/12/17,9.9425,9.9425,9.734167,9.738333,9.498665,79200
12/11/17,9.8375,9.953333,9.8325,9.91,9.666107,78000
12/08/17,10.115,10.1325,9.811667,9.815833,9.574258,169200
12/07/17,9.876667,9.9625,9.7825,9.896667,9.653099,97200
12/06/17,9.5675,9.7625,9.46,9.751667,9.511669,176400
12/05/17,9.621667,10.026667,9.416667,9.681667,9.443394,172800
12/04/17,10.349167,10.375,9.598333,9.711667,9.472654,578400
12/01/17,10.300833,10.300833,9.685833,10.210833,9.959535,363600
11/30/17,10.406667,10.585833,10.321667,10.4275,10.170871,194400
11/29/17,11.1075,11.1075,10.048333,10.263333,10.010744,621600
11/28/17,11.248333,11.248333,11.041667,11.145833,10.871524,208800
